order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
52862,9999,2023-01-22,15,4,107.44,429.76,Cancelled,
52863,9424,2025-09-16,413,8,132.12,1056.96,Completed,2025-09-20
52864,1024,2024-02-09,270,9,37.75,339.75,Completed,2024-02-11
52865,6615,2023-03-30,337,9,1466.05,13194.45,Completed,2023-03-31
52866,6139,2025-04-17,236,9,47.11,423.99,Completed,2025-04-19
52867,32,2025-09-25,282,8,110.87,886.96,Completed,2025-09-29
52868,5264,2024-08-14,175,5,29.81,149.05,Cancelled,
52869,6973,2024-06-20,362,4,213.18,852.72,Pending,
52870,5858,2024-09-10,57,1,668.41,668.41,Pending,
52871,6504,2023-06-09,19,2,567.67,1135.34,Completed,2023-06-11
52872,5182,2023-06-27,13,4,86.65,346.6,Completed,2023-06-30
52873,9311,2025-02-19,220,5,27.42,137.1,Completed,2025-02-22
52874,5624,2025-03-21,233,5,1497.52,7487.6,Completed,2025-03-22
52875,7222,2023-11-22,239,2,119.84,239.68,Pending,
52876,9098,2025-08-01,169,7,1064.53,7451.71,Pending,
52877,5391,2025-12-05,66,4,57.13,228.52,Completed,2025-12-07
52878,3644,2025-10-03,11,9,598.87,5389.83,Cancelled,
52879,6825,2025-11-17,61,10,535.57,5355.7,Completed,2025-11-19
52880,6600,2025-04-15,398,1,75.58,75.58,Completed,2025-04-19
52881,7747,2024-07-04,6,2,47.09,94.18,Completed,2024-07-08
52882,2221,2024-09-06,467,6,459.15,2754.9,Cancelled,
52883,197,2025-12-03,228,2,20.15,40.3,Cancelled,
52884,3553,2025-01-03,38,4,42.81,171.24,Completed,2025-01-08
52885,7734,2024-01-26,412,4,55.96,223.84,Completed,2024-01-29
52886,5376,2023-11-16,405,2,341.12,682.24,Completed,2023-11-19
52887,765,2025-04-03,475,5,371.65,1858.25,Completed,2025-04-07
52888,7088,2025-01-19,79,10,140.49,1404.9,Pending,
52889,5868,2023-02-27,115,1,643.1,643.1,Completed,2023-02-28
52890,9135,2023-05-29,122,9,35.61,320.49,Completed,2023-06-02
52891,3934,2023-06-11,191,5,56.06,280.3,Completed,2023-06-14
52892,7038,2025-11-13,56,5,30.96,154.8,Completed,2025-11-14
52893,8698,2023-04-16,222,5,22.59,112.95,Completed,2023-04-18
52894,6894,2023-01-14,288,4,56.18,224.72,Completed,2023-01-17
52895,9143,2024-12-23,205,1,582.19,582.19,Completed,2024-12-24
52896,4277,2023-12-25,194,1,95.04,95.04,Completed,2023-12-30
52897,237,2023-07-21,482,3,29.88,89.64,Cancelled,
52898,2369,2023-12-10,435,5,607.37,3036.85,Cancelled,
52899,1510,2025-08-06,366,6,78.52,471.12,Pending,
52900,7101,2025-06-14,299,4,605.76,2423.04,Pending,
52901,6541,2024-12-08,419,4,108.11,432.44,Completed,2024-12-12
52902,3738,2025-10-03,112,8,65.25,522.0,Completed,2025-10-07
52903,4729,2024-03-07,242,6,240.55,1443.3,Completed,2024-03-08
52904,8748,2023-02-22,387,6,355.82,2134.92,Completed,2023-02-27
52905,3426,2023-05-22,261,6,160.02,960.12,Completed,2023-05-27
52906,8618,2025-12-07,429,4,556.79,2227.16,Completed,2025-12-12
52907,1767,2025-08-18,26,9,81.13,730.17,Completed,2025-08-22
52908,785,2023-08-29,127,4,62.43,249.72,Completed,2023-09-02
52909,2536,2025-05-30,82,8,139.73,1117.84,Completed,2025-05-31
52910,385,2023-08-19,182,10,178.34,1783.4,Completed,2023-08-23
52911,630,2023-06-13,196,8,52.31,418.48,Pending,
52912,4608,2024-07-18,364,6,39.23,235.38,Pending,
52913,4096,2025-09-03,82,3,139.73,419.19,Pending,
52914,2244,2023-08-30,352,5,14.71,73.55,Completed,2023-09-01
52915,1624,2024-05-12,412,1,55.96,55.96,Completed,2024-05-16
52916,2395,2025-11-29,431,9,73.58,662.22,Completed,2025-12-03
52917,7414,2023-03-13,84,9,36.94,332.46,Completed,2023-03-16
52918,4107,2025-07-20,329,10,348.1,3481.0,Completed,2025-07-23
52919,5832,2023-05-16,357,6,23.7,142.2,Completed,2023-05-21
52920,7815,2025-12-27,114,5,234.95,1174.75,Pending,
52921,7754,2023-10-22,172,8,26.05,208.4,Completed,2023-10-27
52922,1653,2023-12-02,196,8,52.31,418.48,Completed,2023-12-04
52923,6010,2023-02-08,445,3,326.53,979.59,Completed,2023-02-12
52924,9521,2025-05-29,201,10,981.13,9811.3,Pending,
52925,4685,2024-01-18,469,3,121.72,365.16,Completed,2024-01-23
52926,6060,2023-11-14,199,3,9.04,27.12,Pending,
52927,8792,2024-03-05,328,9,62.28,560.52,Cancelled,
52928,7655,2023-09-24,117,8,358.14,2865.12,Pending,
52929,3620,2024-01-01,488,6,42.83,256.98,Completed,2024-01-03
52930,1582,2025-11-17,253,9,205.13,1846.17,Completed,2025-11-21
52931,6788,2023-10-15,410,2,126.88,253.76,Pending,
52932,1501,2023-11-19,243,5,205.9,1029.5,Completed,2023-11-22
52933,3711,2024-05-25,304,5,25.63,128.15,Completed,2024-05-26
52934,3164,2025-02-23,296,8,31.4,251.2,Completed,2025-02-26
52935,1351,2025-02-21,400,8,50.93,407.44,Completed,2025-02-26
52936,8948,2024-07-16,481,1,510.9,510.9,Completed,2024-07-21
52937,8464,2023-06-04,39,4,33.1,132.4,Completed,2023-06-05
52938,8370,2023-07-09,22,7,139.58,977.06,Completed,2023-07-14
52939,3323,2025-10-15,84,6,36.94,221.64,Completed,2025-10-17
52940,2661,2025-06-17,407,7,104.08,728.56,Completed,2025-06-20
52941,4962,2025-09-06,124,5,72.38,361.9,Completed,2025-09-08
52942,4163,2023-05-19,196,1,52.31,52.31,Pending,
52943,3714,2024-11-10,270,5,37.75,188.75,Completed,2024-11-11
52944,4998,2023-06-05,48,7,39.35,275.45,Completed,2023-06-08
52945,6828,2025-04-24,459,6,779.84,4679.04,Completed,2025-04-29
52946,3247,2024-02-26,412,4,55.96,223.84,Completed,2024-02-29
52947,7582,2024-12-17,415,6,59.23,355.38,Pending,
52948,9502,2025-04-17,272,2,45.92,91.84,Cancelled,
52949,6167,2025-10-13,308,10,68.43,684.3,Completed,2025-10-17
52950,6794,2024-04-04,142,6,16.89,101.34,Completed,2024-04-06
52951,5759,2025-01-21,154,4,164.56,658.24,Completed,2025-01-25
52952,4313,2024-01-09,140,4,63.26,253.04,Pending,
52953,321,2023-04-22,254,5,87.25,436.25,Cancelled,
52954,79,2023-08-14,164,7,47.43,332.01,Completed,2023-08-19
52955,4469,2024-09-14,395,4,79.75,319.0,Completed,2024-09-16
52956,579,2025-10-06,477,4,470.12,1880.48,Completed,2025-10-08
52957,2642,2025-10-01,370,1,106.66,106.66,Completed,2025-10-02
52958,5480,2023-10-20,85,1,277.8,277.8,Pending,
52959,365,2023-05-15,329,4,348.1,1392.4,Completed,2023-05-16
52960,7556,2025-12-03,4,1,38.78,38.78,Completed,2025-12-06
52961,5333,2024-03-23,58,6,136.04,816.24,Completed,2024-03-25
52962,6166,2025-09-19,463,5,108.22,541.1,Completed,2025-09-21
52963,1713,2023-04-19,435,1,607.37,607.37,Completed,2023-04-24
52964,8114,2023-12-05,458,2,237.62,475.24,Completed,2023-12-08
52965,5857,2024-07-31,373,6,91.42,548.52,Pending,
52966,7740,2024-07-21,286,10,88.81,888.1,Cancelled,
52967,881,2025-09-12,411,3,181.56,544.68,Completed,2025-09-14
52968,8034,2023-09-12,375,7,126.22,883.54,Completed,2023-09-16
52969,5318,2023-10-30,16,5,61.33,306.65,Completed,2023-11-01
52970,6092,2025-12-17,218,7,225.47,1578.29,Completed,2025-12-18
52971,259,2023-01-09,384,1,67.51,67.51,Completed,2023-01-12
52972,8626,2025-03-30,22,3,139.58,418.74,Completed,2025-04-03
52973,289,2025-10-29,210,8,34.93,279.44,Completed,2025-11-02
52974,3373,2023-02-12,116,5,64.63,323.15,Pending,
52975,2840,2023-07-21,102,9,96.45,868.05,Completed,2023-07-22
52976,1540,2023-09-25,437,4,41.02,164.08,Pending,
52977,8765,2024-05-15,77,4,384.05,1536.2,Pending,
52978,8006,2023-07-09,316,7,23.39,163.73,Completed,2023-07-11
52979,5858,2023-12-19,255,4,14.73,58.92,Completed,2023-12-24
52980,2982,2025-08-17,244,1,43.71,43.71,Completed,2025-08-21
52981,8180,2024-08-17,323,6,763.13,4578.78,Completed,2024-08-20
52982,2301,2024-09-02,494,1,90.21,90.21,Completed,2024-09-03
52983,3344,2023-03-30,81,8,1667.38,13339.04,Completed,2023-04-01
52984,5566,2023-08-06,239,4,119.84,479.36,Pending,
52985,5846,2023-04-27,233,8,1497.52,11980.16,Completed,2023-04-28
52986,5617,2023-03-15,134,2,84.08,168.16,Completed,2023-03-16
52987,1722,2025-06-20,102,10,96.45,964.5,Completed,2025-06-22
52988,753,2023-09-24,83,7,487.25,3410.75,Pending,
52989,4479,2024-01-29,467,6,459.15,2754.9,Completed,2024-02-03
52990,6244,2023-11-11,159,3,47.49,142.47,Completed,2023-11-13
52991,386,2023-07-03,335,7,26.32,184.24,Completed,2023-07-06
52992,2279,2023-05-03,304,10,25.63,256.3,Completed,2023-05-05
52993,4879,2025-05-24,187,8,474.12,3792.96,Completed,2025-05-29
52994,1333,2025-11-07,399,10,131.95,1319.5,Cancelled,
52995,9092,2023-09-03,334,4,56.31,225.24,Completed,2023-09-06
52996,9648,2024-06-30,466,9,51.6,464.4,Pending,
52997,5482,2023-01-08,311,3,50.04,150.12,Cancelled,
52998,2917,2025-07-16,266,9,96.42,867.78,Completed,2025-07-17
52999,8942,2023-04-27,328,2,62.28,124.56,Pending,
53000,4116,2025-04-09,133,1,496.99,496.99,Cancelled,
53001,5566,2023-04-21,98,9,27.21,244.89,Completed,2023-04-25
53002,1432,2023-02-16,440,9,6.86,61.74,Completed,2023-02-18
53003,3057,2024-12-17,430,5,64.63,323.15,Pending,
53004,9467,2024-10-07,438,7,166.91,1168.37,Pending,
53005,5993,2025-04-03,341,6,536.57,3219.42,Pending,
53006,156,2025-07-28,336,9,32.5,292.5,Completed,2025-07-31
53007,4398,2025-04-18,260,6,17.21,103.26,Pending,
53008,94,2023-11-30,476,5,34.36,171.8,Pending,
53009,4772,2025-07-20,35,10,221.51,2215.1,Completed,2025-07-24
53010,4058,2024-06-19,186,7,69.72,488.04,Completed,2024-06-22
53011,5628,2025-05-09,266,10,96.42,964.2,Completed,2025-05-12
53012,1210,2023-02-14,314,8,38.59,308.72,Pending,
53013,2277,2023-12-16,311,10,50.04,500.4,Cancelled,
53014,1947,2024-04-08,220,7,27.42,191.94,Completed,2024-04-12
53015,8313,2023-10-25,274,7,79.2,554.4,Pending,
53016,2877,2024-09-25,372,5,74.97,374.85,Completed,2024-09-28
53017,6860,2025-10-07,465,4,279.12,1116.48,Cancelled,
53018,4692,2025-02-24,83,1,487.25,487.25,Completed,2025-02-28
53019,3454,2023-02-19,358,2,112.96,225.92,Completed,2023-02-21
53020,8900,2024-05-10,438,7,166.91,1168.37,Completed,2024-05-15
53021,5572,2024-10-13,375,8,126.22,1009.76,Pending,
53022,4223,2025-06-12,445,1,326.53,326.53,Pending,
53023,329,2024-09-21,295,2,140.82,281.64,Pending,
53024,7892,2024-03-10,320,1,41.24,41.24,Completed,2024-03-12
53025,5761,2024-11-24,280,1,73.84,73.84,Completed,2024-11-29
53026,9607,2025-06-14,98,5,27.21,136.05,Completed,2025-06-15
53027,8054,2023-04-07,101,4,469.61,1878.44,Pending,
53028,8441,2023-11-12,347,7,358.76,2511.32,Completed,2023-11-14
53029,7733,2024-11-26,353,8,1825.14,14601.12,Cancelled,
53030,8532,2025-01-17,297,8,367.59,2940.72,Pending,
53031,7741,2025-07-26,464,10,8.16,81.6,Pending,
53032,7991,2023-11-08,6,2,47.09,94.18,Completed,2023-11-10
53033,6933,2023-08-27,251,7,217.15,1520.05,Pending,
53034,1147,2024-05-20,140,4,63.26,253.04,Cancelled,
53035,2508,2024-07-11,269,4,84.36,337.44,Pending,
53036,1709,2025-10-05,34,4,241.05,964.2,Completed,2025-10-07
53037,9979,2025-07-12,335,2,26.32,52.64,Completed,2025-07-17
53038,2743,2025-03-20,254,8,87.25,698.0,Pending,
53039,2822,2023-07-08,111,10,112.35,1123.5,Pending,
53040,6748,2023-11-26,70,5,124.56,622.8,Pending,
53041,1030,2023-01-06,82,7,139.73,978.11,Completed,2023-01-08
53042,4190,2025-07-09,165,7,394.94,2764.58,Completed,2025-07-14
53043,6027,2024-10-21,92,4,49.34,197.36,Cancelled,
53044,5026,2023-08-04,91,8,55.65,445.2,Pending,
53045,43,2024-11-17,12,3,32.78,98.34,Completed,2024-11-22
53046,8128,2023-10-23,481,3,510.9,1532.7,Completed,2023-10-26
53047,4811,2024-02-16,104,2,14.78,29.56,Completed,2024-02-19
53048,330,2023-06-06,96,9,34.14,307.26,Completed,2023-06-09
53049,538,2025-06-16,86,4,136.31,545.24,Completed,2025-06-19
53050,8657,2024-02-09,177,6,1555.6,9333.6,Pending,
53051,9805,2023-12-28,488,2,42.83,85.66,Completed,2023-12-30
53052,5644,2024-09-03,49,7,973.3,6813.1,Pending,
53053,6706,2023-01-05,460,3,70.36,211.08,Pending,
53054,5915,2025-12-14,494,4,90.21,360.84,Completed,2025-12-17
53055,5447,2024-02-07,84,6,36.94,221.64,Completed,2024-02-11
53056,2805,2023-03-09,269,7,84.36,590.52,Completed,2023-03-12
53057,2212,2023-08-17,228,10,20.15,201.5,Cancelled,
53058,1649,2023-08-14,136,5,66.54,332.7,Completed,2023-08-19
53059,777,2023-11-14,221,6,172.15,1032.9,Pending,
53060,5720,2025-07-18,369,5,319.73,1598.65,Completed,2025-07-21
53061,6521,2023-10-28,417,8,1782.31,14258.48,Pending,
53062,8423,2024-07-09,17,9,1380.86,12427.74,Completed,2024-07-13
53063,9226,2024-05-25,469,5,121.72,608.6,Completed,2024-05-30
53064,7558,2024-11-15,333,7,387.02,2709.14,Completed,2024-11-17
53065,7491,2024-11-28,63,9,61.06,549.54,Completed,2024-11-30
53066,7997,2024-02-22,211,10,740.66,7406.6,Completed,2024-02-26
53067,5108,2025-07-20,350,10,141.84,1418.4,Completed,2025-07-21
53068,3375,2024-10-16,29,5,23.4,117.0,Cancelled,
53069,4408,2023-04-29,205,4,582.19,2328.76,Pending,
53070,6288,2023-06-14,205,4,582.19,2328.76,Completed,2023-06-19
53071,6074,2023-10-12,359,6,129.27,775.62,Cancelled,
53072,5654,2023-03-14,34,9,241.05,2169.45,Completed,2023-03-19
53073,8614,2023-04-17,55,10,40.69,406.9,Completed,2023-04-18
53074,889,2024-12-06,478,1,113.3,113.3,Completed,2024-12-11
53075,6505,2023-01-03,308,3,68.43,205.29,Completed,2023-01-07
53076,5391,2025-11-29,388,9,53.92,485.28,Completed,2025-12-04
53077,692,2025-05-15,93,3,197.61,592.83,Pending,
53078,17,2023-01-30,259,1,15.74,15.74,Completed,2023-02-01
53079,108,2024-07-16,490,9,68.73,618.57,Cancelled,
53080,7355,2024-05-27,176,9,30.54,274.86,Completed,2024-05-29
53081,9603,2024-12-11,308,8,68.43,547.44,Pending,
53082,8890,2024-05-31,140,1,63.26,63.26,Cancelled,
53083,230,2023-11-17,30,3,87.44,262.32,Completed,2023-11-21
53084,8878,2024-02-25,258,4,148.76,595.04,Completed,2024-03-01
53085,6203,2024-10-28,298,5,239.4,1197.0,Completed,2024-10-29
53086,3239,2024-08-02,482,3,29.88,89.64,Completed,2024-08-05
53087,2045,2023-04-13,390,2,100.7,201.4,Completed,2023-04-15
53088,6106,2025-06-26,269,10,84.36,843.6,Pending,
53089,1693,2023-07-05,426,2,90.46,180.92,Completed,2023-07-09
53090,7462,2023-09-13,424,7,39.56,276.92,Completed,2023-09-17
53091,2077,2025-12-23,438,8,166.91,1335.28,Pending,
53092,6405,2025-10-25,5,6,389.88,2339.28,Cancelled,
53093,9500,2025-10-30,326,5,112.6,563.0,Completed,2025-11-03
53094,138,2024-12-26,183,4,63.75,255.0,Completed,2024-12-29
53095,1531,2024-08-17,117,6,358.14,2148.84,Pending,
53096,5248,2024-08-18,139,6,34.85,209.1,Completed,2024-08-22
53097,5762,2023-12-23,500,6,52.33,313.98,Completed,2023-12-25
53098,5150,2023-05-24,6,9,47.09,423.81,Pending,
53099,1694,2023-01-13,470,10,24.22,242.2,Completed,2023-01-15
53100,8095,2024-05-09,131,4,514.01,2056.04,Pending,
53101,3289,2023-01-18,71,2,106.59,213.18,Cancelled,
53102,8041,2024-04-21,128,8,70.53,564.24,Completed,2024-04-22
53103,8921,2023-12-04,181,2,593.59,1187.18,Pending,
53104,6589,2025-07-03,120,4,60.95,243.8,Completed,2025-07-07
53105,8141,2024-12-25,300,10,20.16,201.6,Completed,2024-12-28
53106,1551,2025-12-26,4,8,38.78,310.24,Completed,2025-12-30
53107,2679,2023-08-25,47,3,119.15,357.45,Completed,2023-08-28
53108,5596,2023-10-27,62,6,62.34,374.04,Completed,2023-10-31
53109,4204,2025-08-26,170,2,211.78,423.56,Completed,2025-08-30
53110,8861,2024-12-22,60,9,79.43,714.87,Completed,2024-12-27
53111,9544,2023-09-09,44,6,49.07,294.42,Pending,
53112,1630,2023-02-12,299,1,605.76,605.76,Completed,2023-02-13
53113,9537,2025-12-08,21,3,404.36,1213.08,Pending,
53114,8575,2025-06-07,172,6,26.05,156.3,Completed,2025-06-09
53115,2762,2023-11-23,151,1,14.01,14.01,Completed,2023-11-26
53116,829,2025-05-31,273,3,1766.74,5300.22,Cancelled,
53117,3824,2024-06-05,374,2,160.19,320.38,Completed,2024-06-06
53118,9633,2024-07-19,180,10,17.28,172.8,Completed,2024-07-21
53119,202,2024-11-07,500,6,52.33,313.98,Cancelled,
53120,9651,2023-02-24,306,3,238.95,716.85,Completed,2023-02-26
53121,2327,2024-08-28,58,3,136.04,408.12,Completed,2024-09-01
53122,9840,2023-02-28,278,2,103.21,206.42,Pending,
53123,5528,2024-05-01,4,2,38.78,77.56,Completed,2024-05-04
53124,3407,2024-08-06,395,3,79.75,239.25,Completed,2024-08-11
53125,6530,2025-12-29,412,1,55.96,55.96,Completed,2026-01-03
53126,8536,2025-01-11,413,6,132.12,792.72,Pending,
53127,3296,2025-10-19,306,2,238.95,477.9,Completed,2025-10-24
53128,3434,2023-10-22,221,10,172.15,1721.5,Completed,2023-10-26
53129,6790,2023-04-28,77,2,384.05,768.1,Completed,2023-05-03
53130,1010,2025-06-15,407,8,104.08,832.64,Completed,2025-06-19
53131,6932,2024-11-10,387,2,355.82,711.64,Completed,2024-11-12
53132,4312,2024-03-09,74,10,108.43,1084.3,Pending,
53133,2791,2025-03-08,287,9,61.83,556.47,Completed,2025-03-09
53134,8022,2023-09-04,227,2,117.88,235.76,Pending,
53135,6189,2024-06-02,387,2,355.82,711.64,Completed,2024-06-07
53136,245,2024-06-09,122,10,35.61,356.1,Completed,2024-06-10
53137,9568,2023-12-16,348,2,55.06,110.12,Cancelled,
53138,4411,2025-01-08,490,8,68.73,549.84,Completed,2025-01-12
53139,31,2024-10-16,75,1,534.34,534.34,Pending,
53140,6029,2023-02-22,207,7,25.59,179.13,Completed,2023-02-25
53141,3465,2023-04-14,281,9,74.31,668.79,Completed,2023-04-18
53142,8156,2025-07-08,293,5,242.83,1214.15,Pending,
53143,6819,2023-12-11,468,1,9.73,9.73,Completed,2023-12-12
53144,2495,2025-09-12,411,2,181.56,363.12,Completed,2025-09-15
53145,8820,2024-01-05,129,3,783.89,2351.67,Completed,2024-01-07
53146,1098,2024-01-25,203,1,695.04,695.04,Cancelled,
53147,3492,2025-06-27,322,6,44.53,267.18,Cancelled,
53148,2028,2024-01-22,204,1,38.01,38.01,Completed,2024-01-25
53149,2306,2024-12-10,263,1,123.47,123.47,Completed,2024-12-15
53150,6123,2023-06-04,251,10,217.15,2171.5,Completed,2023-06-06
53151,8020,2025-08-08,355,1,213.02,213.02,Completed,2025-08-13
53152,6181,2025-03-03,450,2,101.95,203.9,Pending,
53153,341,2023-10-13,440,7,6.86,48.02,Pending,
53154,3600,2025-10-18,198,2,85.09,170.18,Completed,2025-10-22
53155,5686,2025-11-24,452,6,27.78,166.68,Pending,
53156,5174,2025-06-15,83,5,487.25,2436.25,Cancelled,
53157,4865,2023-03-03,140,10,63.26,632.6,Completed,2023-03-08
53158,3731,2023-07-12,87,3,17.45,52.35,Completed,2023-07-17
53159,1297,2023-03-27,369,2,319.73,639.46,Completed,2023-04-01
53160,908,2023-04-23,250,2,116.36,232.72,Completed,2023-04-28
53161,68,2024-06-27,188,5,23.28,116.4,Completed,2024-06-29
53162,900,2025-06-10,357,1,23.7,23.7,Completed,2025-06-13
53163,7566,2023-04-21,331,2,502.69,1005.38,Completed,2023-04-25
53164,5083,2024-01-20,208,1,39.28,39.28,Pending,
53165,8272,2024-03-06,211,1,740.66,740.66,Cancelled,
53166,9297,2023-12-13,266,9,96.42,867.78,Completed,2023-12-15
53167,263,2023-07-12,168,4,67.05,268.2,Completed,2023-07-15
53168,4376,2025-12-31,244,7,43.71,305.97,Completed,2026-01-03
53169,3125,2024-01-03,340,4,68.45,273.8,Completed,2024-01-08
53170,5219,2024-01-21,428,6,35.65,213.9,Pending,
53171,6995,2025-09-02,247,4,63.97,255.88,Pending,
53172,8087,2025-08-05,57,6,668.41,4010.46,Cancelled,
53173,4862,2024-06-10,364,10,39.23,392.3,Pending,
53174,5451,2025-06-09,401,4,1154.52,4618.08,Cancelled,
53175,355,2025-03-05,163,7,385.62,2699.34,Cancelled,
53176,545,2025-06-17,53,2,175.93,351.86,Completed,2025-06-18
53177,3623,2025-12-15,440,1,6.86,6.86,Completed,2025-12-18
53178,3761,2023-04-07,195,9,94.72,852.48,Completed,2023-04-09
53179,4461,2023-01-12,361,5,526.19,2630.95,Completed,2023-01-15
53180,223,2025-10-15,361,6,526.19,3157.14,Completed,2025-10-16
53181,2424,2025-07-17,499,7,349.4,2445.8,Completed,2025-07-18
53182,9197,2024-10-10,246,8,128.09,1024.72,Completed,2024-10-11
53183,435,2023-01-17,330,7,26.78,187.46,Completed,2023-01-21
53184,9798,2025-02-12,27,8,450.94,3607.52,Completed,2025-02-16
53185,7109,2025-01-10,127,1,62.43,62.43,Completed,2025-01-11
53186,2235,2023-02-22,55,2,40.69,81.38,Cancelled,
53187,8069,2023-08-06,478,9,113.3,1019.7,Completed,2023-08-11
53188,5448,2025-10-14,473,8,1114.06,8912.48,Completed,2025-10-18
53189,5115,2023-12-03,490,6,68.73,412.38,Completed,2023-12-04
53190,762,2024-04-20,178,6,180.77,1084.62,Pending,
53191,6007,2023-03-20,447,6,132.7,796.2,Cancelled,
53192,2211,2024-10-19,341,7,536.57,3755.99,Completed,2024-10-20
53193,3289,2023-04-14,112,10,65.25,652.5,Completed,2023-04-17
53194,877,2025-01-16,32,6,31.67,190.02,Completed,2025-01-19
53195,7656,2023-12-27,98,7,27.21,190.47,Completed,2024-01-01
53196,40,2025-09-29,473,1,1114.06,1114.06,Cancelled,
53197,6105,2025-05-26,42,4,112.71,450.84,Completed,2025-05-29
53198,6533,2024-10-17,365,9,180.7,1626.3,Cancelled,
53199,4732,2023-02-15,438,9,166.91,1502.19,Completed,2023-02-16
53200,4363,2025-06-18,290,4,202.55,810.2,Completed,2025-06-21
53201,3507,2025-03-13,493,9,267.63,2408.67,Cancelled,
53202,6953,2023-07-05,332,2,20.9,41.8,Completed,2023-07-09
53203,7245,2025-06-13,386,1,30.87,30.87,Pending,
53204,9697,2023-06-15,62,8,62.34,498.72,Pending,
53205,329,2025-12-15,248,4,12.84,51.36,Completed,2025-12-18
53206,8959,2025-07-10,466,10,51.6,516.0,Completed,2025-07-14
53207,4712,2025-05-08,487,8,142.29,1138.32,Pending,
53208,361,2023-06-17,497,2,1798.67,3597.34,Completed,2023-06-19
53209,9279,2024-03-22,292,6,33.29,199.74,Cancelled,
53210,4090,2024-01-25,109,1,510.65,510.65,Completed,2024-01-28
53211,6325,2025-01-20,444,2,17.04,34.08,Completed,2025-01-24
53212,9356,2023-02-16,316,7,23.39,163.73,Completed,2023-02-20
53213,6663,2025-01-05,305,9,1808.2,16273.8,Pending,
53214,9624,2024-07-28,343,7,142.55,997.85,Pending,
53215,2948,2023-01-30,51,3,663.12,1989.36,Completed,2023-02-03
53216,7236,2024-07-17,188,10,23.28,232.8,Completed,2024-07-20
53217,1034,2025-01-18,383,2,114.33,228.66,Pending,
53218,2531,2025-02-24,469,4,121.72,486.88,Cancelled,
53219,2197,2025-06-26,438,8,166.91,1335.28,Completed,2025-06-28
53220,4307,2024-03-14,104,5,14.78,73.9,Completed,2024-03-17
53221,862,2024-04-27,201,4,981.13,3924.52,Completed,2024-05-01
53222,2822,2025-05-14,159,8,47.49,379.92,Completed,2025-05-16
53223,470,2024-12-08,475,9,371.65,3344.85,Pending,
53224,2539,2024-11-14,284,5,77.12,385.6,Completed,2024-11-16
53225,535,2023-08-31,167,2,59.21,118.42,Completed,2023-09-05
53226,2587,2025-11-25,97,1,1071.31,1071.31,Completed,2025-11-29
53227,8561,2024-11-23,108,3,41.07,123.21,Cancelled,
53228,6892,2023-08-06,70,10,124.56,1245.6,Pending,
53229,489,2024-03-22,442,5,199.86,999.3,Cancelled,
53230,7042,2023-02-21,284,7,77.12,539.84,Cancelled,
53231,9350,2023-09-18,56,5,30.96,154.8,Completed,2023-09-19
53232,5697,2023-09-03,259,6,15.74,94.44,Completed,2023-09-05
